source_state,property_id,owner_name,holder_name,address,city,state,postal_code,property_type,property_type_code,property_value,report_year,uuid
TX,39036759,CLUB EXOTICA,UNIVISION RADIO BROADCASTING TX LP,12330 GULF FREEWAY,HOUSTON,TX,77034,VENDOR CHECK,CK13,130.5,2010,2_8DGJ8BVoZSrHrZexra
TX,5370395,CLUB EXPRESS,CITIBANK NA,PO BOX 659728,SAN ANTONIO,TX,78265,CASHIER'S CHECK,CK01,130.13,2015,cJPwF58BgbHqynegW5ky
TX,25684433,CLUB FANTASIAS,SCHL GUADALUPE VALLEY TELEPHONE COO,1511 LONG ST,GONZALES,TX,78629,"To claim these funds, please contact BOS Support at the reporting entity directly at 8308858286.",UT04,48.0,2008,G5v7F58BdxBbIqahEMqi
TX,29537319,CLUB FIGURES,CITY OF HOUSTON,,,,00000,VENDOR CHECK,CK13,170.12,1995,a8b9F58Bqu6IKIxAgohq
TX,9538132,CLUB FIT,TXU ENERGY RETAIL CO LLC,#### COIT RD STE ###,PLANO,TX,75075,CUSTOMER OVERPAYMENT,MS05,2010.34,2008,9inyF58BRez0kkx5ccha
TX,94428115,CLUB FLAMINGO,BLUEBONNET ELECTRIC COOP INC,2207 E 7TH ST,AUSTIN,TX,78702,CAPITAL CREDIT DISTRIBUTION,UT04,180.27,2024,BxEeGJ8BVoZSrHrZVjJ-
TX,39011719,CLUB FLETCH,ALLIED WASTE INDUSTRIES INC,6090 LONGWOOD ST,BEAUMONT,TX,77707,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,71.47,2009,t_4DGJ8BVoZSrHrZe_zT
TX,42325222,CLUB FRAGRANCE,DIRECTV LLC & SUBS,5601 LAURA KOPPE RD,HOUSTON,TX,77016,REFUND OR REBATE DUE,MS11,39.13,2016,X8sFGJ8Bqu6IKIxAaINR
TX,29674242,CLUB FUSION,CITY OF KILLEEN,4505 E VETERANS MEM BLVD,KILLEEN,TX,76543,UTILITY DEPOSIT,UT01,363.49,2014,CzD9F58BRez0kkx5meQs
TX,19230275,CLUB GASTRONOMICO,CAPITAL ONE BANK USA,1802 SAN BERNARDO AVE,LAREDO,TX,78040,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,1000.0,2011,iyz3F58BRez0kkx5N5eh
TX,19470882,CLUB GEC,COMPASS GROUP USA INC,,HOUSTON,TX,77096,ACCOUNTS PAYABLE,MS08,254.39,2013,p1D3F58Bj6Q_lu2XXb2J
TX,19470943,CLUB GEC,COMPASS GROUP USA INC,#### WEST LOOP SOUTH S###,HOUSTON,TX,77096,ACCOUNTS PAYABLE,MS08,250.12,2014,ulD3F58Bj6Q_lu2XXb2J
TX,19470939,CLUB GEC,COMPASS GROUP USA INC,#### WEST LOOP SOUTH S###,HOUSTON,TX,77096,ACCOUNTS PAYABLE,MS08,189.96,2014,tlD3F58Bj6Q_lu2XXb2J
TX,19470940,CLUB GEC,COMPASS GROUP USA INC,#### WEST LOOP SOUTH S###,HOUSTON,TX,77096,ACCOUNTS PAYABLE,MS08,190.97,2014,t1D3F58Bj6Q_lu2XXb2J
TX,19470942,CLUB GEC,COMPASS GROUP USA INC,#### WEST LOOP SOUTH S###,HOUSTON,TX,77096,ACCOUNTS PAYABLE,MS08,249.04,2014,uVD3F58Bj6Q_lu2XXb2J
TX,40431417,CLUB GEN,BANK OF AMERICA TEXAS,,,,00000,UNIDENTIFIED DEPOSIT,AC07,100.0,2012,lsoEGJ8Bqu6IKIxAavyR
TX,27165698,CLUB GIRAUD,VALERO ENERGY CORP,707 N ST MARYS STREET,SAN ANTONIO,TX,78205,VENDOR CHECK,CK13,78.96,2005,NZz8F58BdxBbIqahDaKa
TX,95227288,CLUB GIRAUD,Unity Advantage Group,CLUB GIRAUD,SAN ANTONIO,TX,78205,ACCOUNTS PAYABLE,MS08,141.25,2024,ZkgeGJ8BBuGJUe8u3W45
TX,106078229,CLUB GIRAUD,Not Disclosed,CLUB GIRAUD,SAN ANTONIO,TX,78205,Not Disclosed,MS08,155.65,2025,RrQlGJ8BgbHqynegEKy3
TX,106238248,CLUB GIRAUD,Not Disclosed,707 N ST MARYS ST,SAN ANTONIO,TX,78205,Not Disclosed,AC03,113986.49,2025,PhQlGJ8B9dGTenPiL2RA
TX,27165697,CLUB GIRAUD,VALERO ENERGY CORP,707 N ST MARYS STREET,SAN ANTONIO,TX,78205,VENDOR CHECK,CK13,50.0,2005,NJz8F58BdxBbIqahDaKa
TX,46252451,CLUB GIRAUD,JEFFERSON BANK,707 N ST MARYS STREET,SAN ANTONIO,TX,78205,TRUST VOUCHER,TR05,100.0,2017,sPgFGJ8BWDpOTxa9pqbh
TX,37282988,CLUB GLITTEN,RRI ENERGY INC,4211 NORTH FWY,HOUSTON,TX,77022,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,52.26,2006,I1gCGJ8Bj6Q_lu2Xj9d9
TX,23230763,CLUB HARLOW,BANK ONE,P O BOX 310,MARBLE FALLS,TX,78654,SAVINGS ACCOUNT,AC02,150.37,1986,7m35F58BMOBo_ZuOFyWw
TX,80487827,CLUB HEAT,CITY OF DENTON,801 EAGLE DR,DENTON,TX,76201,UTILITY DEPOSIT,UT01,108.0,2022,VkIWGJ8BBuGJUe8uYRhb
TX,3113323,CLUB HOTEL,HARD ROCK CAFE INTL STP INC,,,,00000,ACCOUNTS PAYABLE,MS08,53.0,2006,HrvvF58Bqu6IKIxATdZY
TX,82580036,CLUB HOUSE,COMCAST CABLE COMM MGT LLC,5454 NEWCASTLE ST,HOUSTON,TX,77081,REFUND OR REBATE DUE,MS11,32.53,2023,_6wXGJ8BgbHqynegMcl1
TX,40242063,CLUB HOUSTON,CONSOLIDATED FREIGHTWAYS CORP,2205 FANNIN ST,HOUSTON,TX,77027,DRAFT,CK05,134.0,1995,5pwEGJ8BdwRK0i0yNMSn
TX,50530925,Club Houston,HD SUPPLY MGT INC,2205 Fannin St,Houston,TX,77002,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,98.78,2018,B6MGGJ8BgbHqyneg7QDb
TX,28445085,CLUB HUETAMO,BROWN DISTRIBUTING CO LTD,1502 W BEN WHITE,AUSTIN,TX,78704,PAYMENT FOR GOODS OR SERVICES,MS04,37.35,2011,Icb9F58Bqu6IKIxAFhb-
TX,6867772,CLUB HUMIDOR,REYNOLDS AMER INC,225 E BASSE STE 546,SAN ANTONIO,TX,78209,PAYMENT FOR GOODS OR SERVICES,MS04,138.0,2014,syfwF58BBuGJUe8u1XrS
TX,29708419,CLUB HUMIDOR,BEXAR COUNTY DIST CLERK,,,,00000,ALL OTHER DEPOSITS W/COURT OR PUBL AUTHR,CT05,100.45,2015,cZz9F58BgbHqynegoJj-
TX,4036317,CLUB ICE,AMERICAN EXPRESS,#### N ##TH STE ####,MCALLEN,TX,78501,PAYMENT FOR GOODS OR SERVICES,MS04,364.44,2011,IpTvF58BdxBbIqahy-3d
TX,19412163,CLUB ICE,PLATTE RIVER INS CO,4108 N 10TH STREET,MCALLEN,TX,78521,OTHER AMOUNTS DUE UNDER POLICY TERMS,IN07,750.0,2013,Bmv3F58BMOBo_ZuOVb_I
TX,2847449,CLUB ICHIBAN,ORIX FINANCIAL SVC INC,8324 GATEWAY NORTH,EL PASO,TX,79904,REFUND OR REBATE DUE,MS11,57.63,2007,ByfvF58BRez0kkx5Jp--
TX,3959909,CLUB ICON,CBS RADIO INC,ATTN: CHRIS CRAWFORD,WEBSTER,TX,77598,ACCOUNTS PAYABLE,MS08,240.0,2014,j73vF58BPFHwP-jRvAWz
TX,4019568,CLUB INSOMNIA,AMERICAN EXPRESS,10127 COACHLIGHT ST,SAN ANTONIO,TX,78216,PAYMENT FOR GOODS OR SERVICES,MS04,305.26,2009,ru3vF58B9dGTenPixPOO
TX,4019569,CLUB INSOMNIA,AMERICAN EXPRESS,10127 COACHLIGHT ST,SAN ANTONIO,TX,78216,PAYMENT FOR GOODS OR SERVICES,MS04,210.37,2009,r-3vF58B9dGTenPixPOO
TX,4019571,CLUB INSOMNIA,AMERICAN EXPRESS,10127 COACHLIGHT ST,SAN ANTONIO,TX,78216,PAYMENT FOR GOODS OR SERVICES,MS04,54.1,2009,se3vF58B9dGTenPixPOO
TX,4019572,CLUB INSOMNIA,AMERICAN EXPRESS,10127 COACHLIGHT ST,SAN ANTONIO,TX,78216,PAYMENT FOR GOODS OR SERVICES,MS04,57.9,2009,su3vF58B9dGTenPixPOO
TX,34795319,CLUB INVESTISSEURS,SIGNATURE STOCK TRANSFER INC,600-700 ST MAURICE,MONTREAL QU,,00000,UNDERLYING SHARES,SC12,0.0,2013,RFcBGJ8Bj6Q_lu2XFM4u
TX,3995503,CLUB ISLAS,AMERICAN EXPRESS,217 CONGRESS,AUSTIN,TX,78701,DRAFT,CK05,164.2,1992,Tr3vF58BPFHwP-jRvDS_
TX,24712651,CLUB JOY,SAN ANTONIO SAVINGS ASSN,,,,00000,CASHIER'S CHECK,CK01,30.0,1990,XsP6F58BPFHwP-jRT9lZ
TX,40454802,CLUB KABOOM,BANK OF AMERICA TEXAS,,,,00000,CASHIER'S CHECK,CK01,275.0,2014,36EEGJ8BdxBbIqahcc_2
TX,31540338,CLUB KICKAPOO,SCHL EASTEX TELEPHONE COOP,P O BOX 878,ONALASKA,TX,77360,"To claim these funds, please contact   at the reporting entity directly at  .",UT04,26.97,2002,U_v-F58BVoZSrHrZ3qx9
TX,31552276,CLUB KICKAPOO,SCHL EASTEX TELEPHONE COOP,P O BOX 878,ONALASKA,TX,77360,"To claim these funds, please contact   at the reporting entity directly at  .",UT04,53.46,2006,o_v-F58BVoZSrHrZ3tGH
TX,31560451,CLUB KICKAPOO,SCHL EASTEX TELEPHONE COOP,P O BOX 878,ONALASKA,TX,77360,"To claim these funds, please contact   at the reporting entity directly at  .",UT04,33.27,2009,qMb-F58BPFHwP-jR5e-c
TX,20839565,CLUB KIDS,BBVA COMPASS BANK,#### FM #### W A##,HOUSTON,TX,77060,CHECKING ACCOUNT,AC01,80.82,2014,2rvtF58BPFHwP-jR7tYs
TX,12472453,CLUB KIM,ETRADE CLEARING LLC,1425 LIGHTHOUSE LN,ALLEN,TX,75013,ANY OTHER MISC INTANGIBLE PERSONAL PROP,MS17,257.85,2010,cb_zF58Bqu6IKIxARiwd
TX,12473113,CLUB KIM,ETRADE CLEARING LLC,1425 LIGHTHOUSE LN,ALLEN,TX,75013,UNDERLYING SHARES,SC12,555.91,2010,E7_zF58Bqu6IKIxARi0d
TX,19862921,CLUB KIWANIS,HOME DEPOT USA INC,214 EAST RUSK,ROCKWALL,TX,75087,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,30.0,2014,tcL3F58BPFHwP-jRoNU3
TX,16314545,CLUB KRUCIAL,IPFS CORP,614 E 6TH ST,AUSTIN,TX,78701,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,160.32,2014,x_X1F58BVoZSrHrZxyI6
TX,84257656,CLUB LATINO,TWIN LIQUORS LP,1907 E RIVERSIDE,AUSTIN,TX,78741,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,25.52,2023,imYYGJ8Bj6Q_lu2XKzpl
TX,38140615,CLUB LEGACY,PAYPAL INC,PO BOX 116608,CARROLLTON,TX,75011,ANY OTHER MISC INTANGIBLE PERSONAL PROP,MS17,30.37,2014,eFgCGJ8Bj6Q_lu2X6_n-
TX,21155338,CLUB LEGENDS,REPUBLIC WASTE SVCS OF TX,2516 HOLT ROAD,ARLINGTON,TX,76006,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,83.76,2006,X8L4F58Bqu6IKIxAMPJ8
TX,38586621,CLUB LEVEL,FLATIRON CREDIT CO INC,7322 SW FREEWAY STREET SUITE 8,HOUSTON,TX,77074,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,249.74,2013,dv4DGJ8BVoZSrHrZLtnU
TX,3988446,CLUB LEVITICUS,AMERICAN EXPRESS,5902 NORTH SHEPHERD,HOUSTON,TX,77091,DRAFT,CK05,28.17,1985,p73vF58BPFHwP-jRvCS7
TX,38605928,CLUB LIQUID,FLATIRON CREDIT CO INC,#### S ##TH ST STE #G-###,MCALLEN,TX,78501,CREDIT CHECK OR MEMO,CK12,69.3,2003,Vf4DGJ8BVoZSrHrZLuzZ
TX,26225837,CLUB MAHOGANY,SCHL COLORADO VALLEY TELEPHONE COOP,#### FM ###,LA GRANGE,TX,78945,"To claim these funds, please contact FINANCE DEPARTMENT at the reporting entity directly at 9792425911.",UT04,26.31,2014,9fL7F58BWDpOTxa9bnuG
TX,52828333,CLUB MAHOGANY,COLORADO VALLEY TELEPHONE COOP INC,#### FM ###,LA GRANGE,TX,78945,CAPITAL CREDIT DISTRIBUTION,UT04,30.02,2018,swMHGJ8BVoZSrHrZ5TVn
TX,52828338,CLUB MAHOGANY,COLORADO VALLEY TELEPHONE COOP INC,#### FM ###,LA GRANGE,TX,78945,CAPITAL CREDIT DISTRIBUTION,UT04,109.77,2018,uAMHGJ8BVoZSrHrZ5TVn
TX,85731378,CLUB MAHOGANY,SCHL COLORADO VALLEY TELEPHONE COOP,#### FM ###,LA GRANGE,TX,78945,"To claim these funds, please contact FINANCE DEPARTMENT at the reporting entity directly at 9792425911.",UT04,26.64,2023,6AYZGJ8BWDpOTxa9FhHE
TX,26224769,CLUB MAHOGANY,SCHL COLORADO VALLEY TELEPHONE COOP,#### FM ###,LA GRANGE,TX,78945,"To claim these funds, please contact FINANCE DEPARTMENT at the reporting entity directly at 9792425911.",UT04,29.32,2014,5fL7F58BWDpOTxa9bnmF
TX,52828334,CLUB MAHOGANY,COLORADO VALLEY TELEPHONE COOP INC,#### FM ###,LA GRANGE,TX,78945,CAPITAL CREDIT DISTRIBUTION,UT04,43.19,2018,tAMHGJ8BVoZSrHrZ5TVn
TX,52828337,CLUB MAHOGANY,COLORADO VALLEY TELEPHONE COOP INC,#### FM ###,LA GRANGE,TX,78945,CAPITAL CREDIT DISTRIBUTION,UT04,73.86,2018,twMHGJ8BVoZSrHrZ5TVn
TX,25044512,CLUB MAJIC,COMMERCIAL STATE BANK,,,,00000,CHECKING ACCOUNT,AC01,44.5,1987,-_L6F58BWDpOTxa9jArm
TX,6863903,CLUB MATRIX,REYNOLDS AMER INC,9344 RICHMOND,HOUSTON,TX,77072,VENDOR CHECK,CK13,450.0,2010,zEzwF58Bj6Q_lu2XzvJE
TX,6863904,CLUB MATRIX,REYNOLDS AMER INC,9344 RICHMOND,HOUSTON,TX,07707,VENDOR CHECK,CK13,75.0,2010,zUzwF58Bj6Q_lu2XzvJE
TX,19552167,CLUB MATRIX,PRIME RATE PREMIUM FIN CORP INC,,HURST,TX,76053,REFUND OR REBATE DUE,MS11,187.68,2010,DPT3F58B9dGTenPia1ff
TX,78111003,CLUB MAX,COCA COLA SOUTHWEST BEVERAGES LLC,2957 BINGLE RD,HOUSTON,TX,77055,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,1300.29,2022,5dcVGJ8Bqu6IKIxAITgP
TX,2467845,CLUB MAXIM,SHELL OIL CO & SUBS,3755 RICHMOND,HOUSTON,TX,77046,VENDOR CHECK,CK13,76.58,1987,B-3vF58B9dGTenPiAC8j
TX,19744142,CLUB MAXIM,WORLDCOM INC & SUBS,3755 RICHMOND,HOUSTON,TX,77046,REFUND OR REBATE DUE,MS11,144.15,1998,0Cz3F58BRez0kkx5icXo
TX,27018258,CLUB MAXIM,FIRST INTERSTATE BANK,,,,00000,CASHIER'S CHECK,CK01,371.31,1987,J1P7F58Bj6Q_lu2X9_cz
TX,7040875,CLUB MIDAS,CLICK SALES INC,2302 BRIAR OAKS DR,BRYAN,TX,77802,PAYMENT FOR GOODS OR SERVICES,MS04,157.6,2005,PJXwF58BdxBbIqah7V8C
TX,42469861,CLUB MONTROSE,GUITAR CTR STORES INC,,EDINBURG,TX,78369,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,55.38,2011,8jUFGJ8BRez0kkx5d_I-
TX,75137297,CLUB MVL,ATMOS ENERGY CORP,PO BOX 913,HEREFORD,TX,79045,REFUND OR REBATE,UT03,92.86,2022,dqcTGJ8BdwRK0i0yU_2u
TX,40378249,CLUB MYTHOLOGY,BANK OF AMERICA TEXAS,8878 N CENTRAL EXPY,DALLAS,TX,75231,MATURED CERTIFICATE OF DEPOSIT,AC03,4580.04,2005,6HQEGJ8BMOBo_ZuOU4Jz
TX,17406643,CLUB NACHOS,CSG SYSTEMS INC,605 SAN PEDRO AVE,SAN ANTONIO,TX,78212,REFUND OR REBATE DUE,MS11,61.05,2006,0vP2F58B9dGTenPiUJau
TX,32004874,CLUB NEON,TEXANS CREDIT UNION,1805 CAMPBELL TRAIL,RICHARDSON,TX,75082,CHECKING ACCOUNT,AC01,50.0,2013,ujH_F58BBuGJUe8uMurk
TX,32005474,CLUB NEON,TEXANS CREDIT UNION,1805 CAMPBELL TRAIL,RICHARDSON,TX,75082,SAVINGS ACCOUNT,AC02,25.15,2013,kzH_F58BBuGJUe8uMuvk
TX,35227724,CLUB NFX,CITY OF WICHITA FALLS,4804 JOHNSON RD,WICHITA FALLS,TX,76310,VENDOR CHECK,CK13,96.73,2001,-DMBGJ8BRez0kkx5YFxq
TX,53087758,CLUB NJ,REPUBLIC NTL DISTRIBUTING CO,3815 MANGUM,HOUSTON,TX,77092,ACCOUNTS PAYABLE,MS08,103.5,2018,hM0IGJ8Bqu6IKIxAEw4h
TX,79837031,CLUB OLYMPUS,"Silver Eagle Beverages, LLC",9120 WINKLER,HOUSTON,TX,77017,VENDOR CHECK,CK13,35.0,2022,D64WGJ8BdxBbIqahCUJs
TX,8619656,CLUB OXYGEN,GMR MARKETING LLC,#### NORTH LAMAR ####,DALLAS,TX,00000,VENDOR CHECK,CK13,480.0,2007,5_LxF58BVoZSrHrZwSfY
TX,24817061,CLUB PALAMENO,SILSBEE STATE BANK,,,,00000,CHECKING ACCOUNT,AC01,57.43,1990,8FL6F58Bj6Q_lu2XXqNF
TX,24805322,CLUB PANTHERETTE,STATE BANK,,,TX,00000,SAVINGS ACCOUNT,AC02,323.93,2006,DW76F58BMOBo_ZuOVifX
TX,42566053,CLUB PEARL,COMMUNITY BANK,,,,00000,MONEY ORDER,CK07,75.0,1992,WnUFGJ8BMOBo_ZuOiEOa
TX,31226297,CLUB PETROLEUM,CENTRAL B&T,,,,00000,EXPENSE CHECK,CK10,100.0,1993,4Vb-F58Bj6Q_lu2XqgUZ
TX,21824739,CLUB PHOTO,FEDEX CORP ESPP,5311 FLEMING CT,AUSTIN,TX,78744,CUSTOMER OVERPAYMENT,MS05,36.83,2010,kS34F58BRez0kkx5cn_Y
TX,21825007,CLUB PHOTO,FEDEX CORP ESPP,5311 FLEMING CT,AUSTIN,TX,78744,ACCOUNTS PAYABLE,MS08,41.53,2010,By34F58BRez0kkx5coDY
TX,21825552,CLUB PHOTO,FEDEX CORP ESPP,5311 FLEMING CT,AUSTIN,TX,78744,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,100.0,2010,vi34F58BRez0kkx5coDY
TX,36082895,CLUB PHOTO,FLEX CORP,5311 FLEMING COURT,AUSTIN,TX,00000,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,116.0,2012,rKACGJ8BdxBbIqahADwi
TX,103580594,CLUB PILATESKATY,Not Disclosed,8400 N SAM HOUSTON PKWY W,HOUSTON,TX,77064,Not Disclosed,MS11,84.58,2025,I7MjGJ8BdwRK0i0ynTHt
TX,82697273,CLUB PORTAL,PAYPAL INC,4106 HOUSTON HWY,VICTORIA,TX,77901,ANY OTHER MISC INTANGIBLE PERSONAL PROP,MS17,81.26,2023,jtkXGJ8Bqu6IKIxASyeo
TX,14159240,CLUB PURGATORY,CITICORP DINERS CLUB,5757 WESTHERMER,LAREDO,TX,78040,ANY OTHER MISCELLANEOUS OUTSTANDING CKS,MS16,132.95,1988,Y5D0F58BdwRK0i0yF-2V
TX,6695095,CLUB QUARTERS,CORT BUSINESS SVCS,720 FANNIN STREET,HOUSTON,TX,77002,REFUND OR REBATE DUE,MS11,746.52,2009,WvHwF58BVoZSrHrZt3z1
TX,57850093,CLUB RAIN,BANK OF AMERICA NORTH CAROLINA,PO BOX 10087,KILLEEN,TX,76547,OUTSTND OFFICIAL CHECK OR EXCHANGE ITEM,CK15,4600.0,2019,CQAKGJ8B9dGTenPiH5Lu
TX,37399923,CLUB RAIN,RELIANT ENERGY RETAIL SVCS LLC,110 W VETERANS MEMORIAL BLVD,HARKER HEIGHTS,TX,76548,UTILITY DEPOSIT,UT01,73.61,2012,F8kCGJ8Bqu6IKIxApaFo
TX,40360845,CLUB REFLECTIONS,BANK OF AMERICA TEXAS,13323 EAST FWY,HOUSTON,TX,77015,MATURED CERTIFICATE OF DEPOSIT,AC03,886.63,2003,Z3QEGJ8BMOBo_ZuOU1Nn
TX,1796156,CLUB RENES,TIME WARNER COMMUNICATIONS,1033 WYOMING AVE,EL PASO,TX,79902,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,30.0,2008,rIzuF58BdwRK0i0yw649
TX,40163716,CLUB RENOVATIONS,WELLS FARGO BANK NA,,,,00000,CASHIER'S CHECK,CK01,37.82,2017,ADUEGJ8BBuGJUe8uJclY
TX,55483160,CLUB RENOVATIONS,NRG ENERGY INC,420 E ROUND GROVE RD 121,LEWISVILLE,TX,75067,UTILITY DEPOSIT,UT01,85.71,2018,1TgJGJ8BRez0kkx5GMKn
TX,40163845,CLUB RENOVATIONS,WELLS FARGO BANK NA,,,,00000,CASHIER'S CHECK,CK01,47.55,2017,sjUEGJ8BBuGJUe8uJclY
TX,40163896,CLUB RENOVATIONS,WELLS FARGO BANK NA,,,,00000,CASHIER'S CHECK,CK01,51.1,2017,-zUEGJ8BBuGJUe8uJclZ
TX,60698606,CLUB REWIND,WELLS FARGO BANK NA,,,,,MONEY ORDER,CK07,160.0,2019,l6ILGJ8BdwRK0i0y_mZm
TX,40074648,CLUB REWIND,WELLS FARGO BANK NA,,,,00000,MONEY ORDER,CK07,125.0,2015,mv8EGJ8BVoZSrHrZFoyW
TX,4019574,CLUB RIDERS,AMERICAN EXPRESS,11353 MERALD ST,DALLAS,TX,75229,PAYMENT FOR GOODS OR SERVICES,MS04,627.25,2009,tO3vF58B9dGTenPixPOO
TX,75635036,Club Rio,IHEARTCOMMUNICATIONS  INC,8412 S Gessner Rd,Houston,TX,77074,ACCOUNTS PAYABLE,MS08,30.0,2022,ZawTGJ8BdxBbIqahqXg1
TX,6861991,CLUB RIO,REYNOLDS AMER INC,#### HILLCROFT ###,HOUSTON,TX,77059,VENDOR CHECK,CK13,600.0,2005,r0zwF58Bj6Q_lu2XzuxC
TX,23391245,CLUB RIO,FIRST NTL BANK,,,,00000,CASHIER'S CHECK,CK01,42.0,1990,DvD5F58BWDpOTxa9TtZP
TX,29689963,CLUB ROBLANO,CITY OF MCALLEN,2501 WEST MILITARY,MCALLEN,TX,78503,REFUND OR REBATE DUE,MS11,50.0,2017,7Jz9F58BgbHqynegoHn3
TX,68362291,CLUB RODEO,WASTE MANAGEMENT HOLDINGS INC,PO BOX 11148,KILLEEN,TX,76547,CUSTOMER OVERPAYMENT,MS05,269.99,2020,oj4PGJ8BBuGJUe8uzSo_
TX,639808,CLUB RODEO,LUMBER LIQUIDATORS INC,702 EDWARD DR,HARKER HEIGHTS,TX,76548,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,124.49,2012,e2buF58BMOBo_ZuOSFov
TX,13888674,CLUB ROYAL,WASTE MANAGEMENT HOLDINGS INC,P O BOX 16713,SUGAR LAND,TX,77496,CUSTOMER OVERPAYMENT,MS05,102.75,2016,0PPzF58BVoZSrHrZ8u8t
TX,51547909,CLUB ROYAL,TXU ENERGY RETAIL CO LLC,3433 TOWNSEND DR,DALLAS,TX,75229,UTILITY DEPOSIT,UT01,79.2,2018,r6QHGJ8BdxBbIqahUXUl
TX,23804377,CLUB ROYALE,CENTERPOINT ENERGY INC,226 1ST,HUMBLE,TX,77338,REFUND OR REBATE,UT03,229.5,1990,eC75F58BRez0kkx5njW9
TX,6863905,CLUB RUMORZ,REYNOLDS AMER INC,4222 W CAMP WISDOM,DALLAS,TX,75237,VENDOR CHECK,CK13,62.5,2010,zkzwF58Bj6Q_lu2XzvJE
TX,6865065,CLUB RUMORZ,REYNOLDS AMER INC,4222 W CAMP WISDOM,DALLAS,TX,75237,VENDOR CHECK,CK13,37.5,2011,kkzwF58Bj6Q_lu2XzvVE
TX,55117052,CLUB SCOUTER,PAYPAL INC,##### KENSINGTON DR   ###,SUGAR LAND,TX,77479,ANY OTHER MISC INTANGIBLE PERSONAL PROP,MS17,152.45,2018,7_8IGJ8B9dGTenPi8sUs
TX,3326449,CLUB SCOUTER,Advance Magazine Publishers Inc,ATTN MARK MAY,SAN ANTONIO,TX,78218,CREDIT CHECK OR MEMO,CK12,107.3,2013,0ifvF58BRez0kkx5a8h9
TX,3326450,CLUB SCOUTER,Advance Magazine Publishers Inc,ATTN MARK MAY,SAN ANTONIO,TX,78218,CREDIT CHECK OR MEMO,CK12,113.15,2013,0yfvF58BRez0kkx5a8h9
TX,27330028,CLUB SEDUCTION,FRANK MAYBORN ENTERPRISES INC,201 W VETERANS MEM BLVD,HARKER HEIGHTS,TX,76548,PAYMENT FOR GOODS OR SERVICES,MS04,78.01,2012,jJv8F58BgbHqynegLJj8
TX,35937617,CLUB SEPTEMBER,FIRST INTERSTATE BANK OF TX,,,,00000,MATURED CERTIFICATE OF DEPOSIT,AC03,959.93,1996,FzQBGJ8BBuGJUe8u6CJi
TX,24828350,CLUB SERTOMA,NORWEST BANK,,,,00000,CASHIER'S CHECK,CK01,111.0,1986,vFL6F58Bj6Q_lu2XXrVK
TX,48578504,CLUB SHOWTIME,GREGG COUNTY CSCD CVC,,,,,Miscellaneous,CT05,33.15,2018,Yf4GGJ8B9dGTenPieTHf
TX,48578509,CLUB SHOWTIME,GREGG COUNTY CSCD CVC,,,,,Miscellaneous,CT05,33.15,2018,Yv4GGJ8B9dGTenPieTHf
TX,47346951,CLUB SONTERRA,WELLS FARGO TRADE CAPITAL SVCS INC,901 SONTERRA,SAN ANTONIO,TX,78258,UNIDENTIFIED REMITTANCE,MS06,66.42,2017,NAEGGJ8BVoZSrHrZEKNs
TX,18855350,CLUB SOUTHWEST,FDIC VARIOUS BANKS,3200 WEST PLEASANT RUN RD,LANCASTER,TX,75146,INVOLUNTARY DISSOLUTION OR LIQ PROCEEDS,MS15,62.4,2000,_PT3F58B9dGTenPiEEwl
TX,27605770,CLUB SUGARS,COCA COLA BOTTLING CO OF SW,8126 LATIGO PLAZA,SAN ANTONIO,TX,00000,OUTSTND OFFICIAL CHECK OR EXCHANGE ITEM,CK15,36.0,1992,HsX8F58Bqu6IKIxAZJtJ
TX,30662398,CLUB SUNDOWN,ENSERCH CORP,BOX 1223,SNYDER,TX,00000,UTILITY DEPOSIT,UT01,62.63,1988,M_T-F58BWDpOTxa9PxqU
TX,64958189,CLUB SYSTEMS,CITIBANK NA,77 SUGAR CREEK CENTER BLVD,SUGAR LAND,TX,77478,CASHIER'S CHECK,CK01,75.0,2020,wqkOGJ8BdxBbIqahGlY1
TX,18409618,CLUB TAN,CITI PREPAID SVCS INC,LINDA BODENHAMER,HARLINGEN,TX,78550,ACCOUNTS RECEIVABLE CREDIT BALANCE,MS09,443.43,2011,CcL2F58BPFHwP-jR8Wmt
TX,13882183,CLUB THE,WASTE MANAGEMENT HOLDINGS INC,205 E CONSTITUTION ST,VICTORIA,TX,77901,CUSTOMER OVERPAYMENT,MS05,53.98,2014,PPPzF58BVoZSrHrZ8uQq
